,participant_id,status,workplace,workplace_other,main_vehicle,topic,response
557,315,student,Campus,,train-short,no_station,False
558,315,student,Campus,,train-short,comfort,False
559,315,student,Campus,,train-short,unsafe,False
560,315,student,Campus,,train-short,live_near_uni,False
561,316,prof,Campus,,car-driver,too_expensive,True
562,316,prof,Campus,,car-driver,transition_time,False
563,316,prof,Campus,,car-driver,travel_time,True
564,316,prof,Campus,,car-driver,reliability,False
565,316,prof,Campus,,car-driver,too_crowded,True
566,316,prof,Campus,,car-driver,other,False
567,316,prof,Campus,,car-driver,low_frequency,True
568,316,prof,Campus,,car-driver,no_station,False
569,316,prof,Campus,,car-driver,comfort,False
570,316,prof,Campus,,car-driver,unsafe,False
571,316,prof,Campus,,car-driver,live_near_uni,False
572,318,niwi,Campus,,car-driver,too_expensive,False
573,318,niwi,Campus,,car-driver,transition_time,False
574,318,niwi,Campus,,car-driver,travel_time,True
575,318,niwi,Campus,,car-driver,reliability,False
576,318,niwi,Campus,,car-driver,too_crowded,False
577,318,niwi,Campus,,car-driver,other,False
578,318,niwi,Campus,,car-driver,low_frequency,True
579,318,niwi,Campus,,car-driver,no_station,False
580,318,niwi,Campus,,car-driver,comfort,False
581,318,niwi,Campus,,car-driver,unsafe,False
582,318,niwi,Campus,,car-driver,live_near_uni,False
583,319,student,Campus,,train-short,too_expensive,False
584,319,student,Campus,,train-short,transition_time,False
585,319,student,Campus,,train-short,travel_time,True
586,319,student,Campus,,train-short,reliability,True
587,319,student,Campus,,train-short,too_crowded,False
588,319,student,Campus,,train-short,other,True
589,319,student,Campus,,train-short,low_frequency,False
590,319,student,Campus,,train-short,no_station,False
591,319,student,Campus,,train-short,comfort,False
592,319,student,Campus,,train-short,unsafe,False
593,319,student,Campus,,train-short,live_near_uni,False
594,320,student,Campus,,bicycle,too_expensive,False
595,320,student,Campus,,bicycle,transition_time,False
596,320,student,Campus,,bicycle,travel_time,False
597,320,student,Campus,,bicycle,reliability,False
598,320,student,Campus,,bicycle,too_crowded,False
599,320,student,Campus,,bicycle,other,False
600,320,student,Campus,,bicycle,low_frequency,False
601,320,student,Campus,,bicycle,no_station,False
602,320,student,Campus,,bicycle,comfort,False
603,320,student,Campus,,bicycle,unsafe,False
604,320,student,Campus,,bicycle,live_near_uni,True
605,321,student,Campus,,bus,too_expensive,False
606,321,student,Campus,,bus,transition_time,True
607,321,student,Campus,,bus,travel_time,True
608,321,student,Campus,,bus,reliability,True
609,321,student,Campus,,bus,too_crowded,True
610,321,student,Campus,,bus,other,False
611,321,student,Campus,,bus,low_frequency,False
612,321,student,Campus,,bus,no_station,False
613,321,student,Campus,,bus,comfort,True
614,321,student,Campus,,bus,unsafe,True
615,321,student,Campus,,bus,live_near_uni,False
616,323,student,Campus,,bus,too_expensive,False
617,323,student,Campus,,bus,transition_time,True
618,323,student,Campus,,bus,travel_time,True
619,323,student,Campus,,bus,reliability,False
620,323,student,Campus,,bus,too_crowded,False
621,323,student,Campus,,bus,other,False
622,323,student,Campus,,bus,low_frequency,False
623,323,student,Campus,,bus,no_station,False
624,323,student,Campus,,bus,comfort,False
625,323,student,Campus,,bus,unsafe,False
626,323,student,Campus,,bus,live_near_uni,False
627,330,niwi,Campus,,ebike,too_expensive,False
628,330,niwi,Campus,,ebike,transition_time,False
629,330,niwi,Campus,,ebike,travel_time,False
630,330,niwi,Campus,,ebike,reliability,False
631,330,niwi,Campus,,ebike,too_crowded,False
632,330,niwi,Campus,,ebike,other,True
633,330,niwi,Campus,,ebike,low_frequency,False
634,330,niwi,Campus,,ebike,no_station,False
635,330,niwi,Campus,,ebike,comfort,False
636,330,niwi,Campus,,ebike,unsafe,False
637,330,niwi,Campus,,ebike,live_near_uni,False
638,331,wimi,Campus,,bicycle,too_expensive,False
639,331,wimi,Campus,,bicycle,transition_time,False
640,331,wimi,Campus,,bicycle,travel_time,True
641,331,wimi,Campus,,bicycle,reliability,False
642,331,wimi,Campus,,bicycle,too_crowded,False
643,331,wimi,Campus,,bicycle,other,True
644,331,wimi,Campus,,bicycle,low_frequency,False
645,331,wimi,Campus,,bicycle,no_station,False
646,331,wimi,Campus,,bicycle,comfort,False
647,331,wimi,Campus,,bicycle,unsafe,False
648,331,wimi,Campus,,bicycle,live_near_uni,False
649,332,wimi,Campus,,car-driver,too_expensive,False
650,332,wimi,Campus,,car-driver,transition_time,False
651,332,wimi,Campus,,car-driver,travel_time,True
652,332,wimi,Campus,,car-driver,reliability,True
653,332,wimi,Campus,,car-driver,too_crowded,False
654,332,wimi,Campus,,car-driver,other,False
655,332,wimi,Campus,,car-driver,low_frequency,False
656,332,wimi,Campus,,car-driver,no_station,True
657,332,wimi,Campus,,car-driver,comfort,False
658,332,wimi,Campus,,car-driver,unsafe,False
659,332,wimi,Campus,,car-driver,live_near_uni,False
660,333,niwi,Campus,,car-driver,too_expensive,False
661,333,niwi,Campus,,car-driver,transition_time,False
662,333,niwi,Campus,,car-driver,travel_time,True
663,333,niwi,Campus,,car-driver,reliability,False
664,333,niwi,Campus,,car-driver,too_crowded,False
665,333,niwi,Campus,,car-driver,other,False
666,333,niwi,Campus,,car-driver,low_frequency,False
667,333,niwi,Campus,,car-driver,no_station,False
668,333,niwi,Campus,,car-driver,comfort,False
669,333,niwi,Campus,,car-driver,unsafe,False
670,333,niwi,Campus,,car-driver,live_near_uni,False
671,334,niwi,Campus,,bicycle,too_expensive,False
672,334,niwi,Campus,,bicycle,transition_time,False
673,334,niwi,Campus,,bicycle,travel_time,False
674,334,niwi,Campus,,bicycle,reliability,False
675,334,niwi,Campus,,bicycle,too_crowded,False
676,334,niwi,Campus,,bicycle,other,False
677,334,niwi,Campus,,bicycle,low_frequency,False
678,334,niwi,Campus,,bicycle,no_station,False
679,334,niwi,Campus,,bicycle,comfort,False
680,334,niwi,Campus,,bicycle,unsafe,False
681,334,niwi,Campus,,bicycle,live_near_uni,True
682,335,niwi,Campus,,car-driver,too_expensive,True
683,335,niwi,Campus,,car-driver,transition_time,False
684,335,niwi,Campus,,car-driver,travel_time,False
685,335,niwi,Campus,,car-driver,reliability,True
686,335,niwi,Campus,,car-driver,too_crowded,True
687,335,niwi,Campus,,car-driver,other,False
688,335,niwi,Campus,,car-driver,low_frequency,True
689,335,niwi,Campus,,car-driver,no_station,False
690,335,niwi,Campus,,car-driver,comfort,True
691,335,niwi,Campus,,car-driver,unsafe,False
692,335,niwi,Campus,,car-driver,live_near_uni,False
693,336,niwi,Campus,,car-driver,too_expensive,False
694,336,niwi,Campus,,car-driver,transition_time,False
695,336,niwi,Campus,,car-driver,travel_time,True
696,336,niwi,Campus,,car-driver,reliability,False
697,336,niwi,Campus,,car-driver,too_crowded,False
698,336,niwi,Campus,,car-driver,other,False
699,336,niwi,Campus,,car-driver,low_frequency,True
700,336,niwi,Campus,,car-driver,no_station,False
701,336,niwi,Campus,,car-driver,comfort,False
702,336,niwi,Campus,,car-driver,unsafe,False
703,336,niwi,Campus,,car-driver,live_near_uni,False
704,337,niwi,Campus,,car-driver,too_expensive,False
705,337,niwi,Campus,,car-driver,transition_time,False
706,337,niwi,Campus,,car-driver,travel_time,True
707,337,niwi,Campus,,car-driver,reliability,True
708,337,niwi,Campus,,car-driver,too_crowded,False
709,337,niwi,Campus,,car-driver,other,False
710,337,niwi,Campus,,car-driver,low_frequency,False
711,337,niwi,Campus,,car-driver,no_station,True
712,337,niwi,Campus,,car-driver,comfort,False
713,337,niwi,Campus,,car-driver,unsafe,False
714,337,niwi,Campus,,car-driver,live_near_uni,False
715,338,niwi,Universitätsklinikum,,car-driver,too_expensive,False
716,338,niwi,Universitätsklinikum,,car-driver,transition_time,True
717,338,niwi,Universitätsklinikum,,car-driver,travel_time,True
718,338,niwi,Universitätsklinikum,,car-driver,reliability,False
719,338,niwi,Universitätsklinikum,,car-driver,too_crowded,False
720,338,niwi,Universitätsklinikum,,car-driver,other,False
721,338,niwi,Universitätsklinikum,,car-driver,low_frequency,False
722,338,niwi,Universitätsklinikum,,car-driver,no_station,True
723,338,niwi,Universitätsklinikum,,car-driver,comfort,False
724,338,niwi,Universitätsklinikum,,car-driver,unsafe,False
725,338,niwi,Universitätsklinikum,,car-driver,live_near_uni,False
726,339,wimi,Campus,,bicycle,too_expensive,False
727,339,wimi,Campus,,bicycle,transition_time,True
728,339,wimi,Campus,,bicycle,travel_time,False
729,339,wimi,Campus,,bicycle,reliability,False
730,339,wimi,Campus,,bicycle,too_crowded,False
731,339,wimi,Campus,,bicycle,other,False
732,339,wimi,Campus,,bicycle,low_frequency,True
733,339,wimi,Campus,,bicycle,no_station,True
734,339,wimi,Campus,,bicycle,comfort,False
735,339,wimi,Campus,,bicycle,unsafe,False
736,339,wimi,Campus,,bicycle,live_near_uni,True
737,340,wimi,Campus,,car-driver,too_expensive,False
738,340,wimi,Campus,,car-driver,transition_time,False
739,340,wimi,Campus,,car-driver,travel_time,True
740,340,wimi,Campus,,car-driver,reliability,False
741,340,wimi,Campus,,car-driver,too_crowded,True
742,340,wimi,Campus,,car-driver,other,True
743,340,wimi,Campus,,car-driver,low_frequency,False
744,340,wimi,Campus,,car-driver,no_station,False
745,340,wimi,Campus,,car-driver,comfort,False
746,340,wimi,Campus,,car-driver,unsafe,False
747,340,wimi,Campus,,car-driver,live_near_uni,False
748,342,wimi,Campus,,bicycle,too_expensive,True
749,342,wimi,Campus,,bicycle,transition_time,False
750,342,wimi,Campus,,bicycle,travel_time,False
751,342,wimi,Campus,,bicycle,reliability,False
752,342,wimi,Campus,,bicycle,too_crowded,False
753,342,wimi,Campus,,bicycle,other,False
754,342,wimi,Campus,,bicycle,low_frequency,False
755,342,wimi,Campus,,bicycle,no_station,False
756,342,wimi,Campus,,bicycle,comfort,False
757,342,wimi,Campus,,bicycle,unsafe,False
758,342,wimi,Campus,,bicycle,live_near_uni,False
759,343,niwi,Campus,,bicycle,too_expensive,False
760,343,niwi,Campus,,bicycle,transition_time,False
761,343,niwi,Campus,,bicycle,travel_time,False
762,343,niwi,Campus,,bicycle,reliability,True
763,343,niwi,Campus,,bicycle,too_crowded,False
764,343,niwi,Campus,,bicycle,other,False
765,343,niwi,Campus,,bicycle,low_frequency,False
766,343,niwi,Campus,,bicycle,no_station,True
767,343,niwi,Campus,,bicycle,comfort,False
768,343,niwi,Campus,,bicycle,unsafe,False
769,343,niwi,Campus,,bicycle,live_near_uni,False
770,345,student,Campus,,train-short,too_expensive,False
771,345,student,Campus,,train-short,transition_time,False
772,345,student,Campus,,train-short,travel_time,False
773,345,student,Campus,,train-short,reliability,False
774,345,student,Campus,,train-short,too_crowded,False
775,345,student,Campus,,train-short,other,False
776,345,student,Campus,,train-short,low_frequency,False
777,345,student,Campus,,train-short,no_station,False
778,345,student,Campus,,train-short,comfort,False
779,345,student,Campus,,train-short,unsafe,False
780,345,student,Campus,,train-short,live_near_uni,False
781,346,wimi,Campus,,ebike,too_expensive,True
782,346,wimi,Campus,,ebike,transition_time,True
783,346,wimi,Campus,,ebike,travel_time,True
784,346,wimi,Campus,,ebike,reliability,True
785,346,wimi,Campus,,ebike,too_crowded,True
786,346,wimi,Campus,,ebike,other,False
787,346,wimi,Campus,,ebike,low_frequency,True
788,346,wimi,Campus,,ebike,no_station,False
789,346,wimi,Campus,,ebike,comfort,True
790,346,wimi,Campus,,ebike,unsafe,False
791,346,wimi,Campus,,ebike,live_near_uni,False
792,347,student,Campus,,bus,too_expensive,False
793,347,student,Campus,,bus,transition_time,False
794,347,student,Campus,,bus,travel_time,False
795,347,student,Campus,,bus,reliability,False
796,347,student,Campus,,bus,too_crowded,False
797,347,student,Campus,,bus,other,True
798,347,student,Campus,,bus,low_frequency,False
799,347,student,Campus,,bus,no_station,False
800,347,student,Campus,,bus,comfort,False
801,347,student,Campus,,bus,unsafe,False
802,347,student,Campus,,bus,live_near_uni,False
803,348,wimi,Campus,,car-driver,too_expensive,True
804,348,wimi,Campus,,car-driver,transition_time,False
805,348,wimi,Campus,,car-driver,travel_time,True
806,348,wimi,Campus,,car-driver,reliability,False
807,348,wimi,Campus,,car-driver,too_crowded,True
808,348,wimi,Campus,,car-driver,other,False
809,348,wimi,Campus,,car-driver,low_frequency,False
810,348,wimi,Campus,,car-driver,no_station,False
811,348,wimi,Campus,,car-driver,comfort,True
812,348,wimi,Campus,,car-driver,unsafe,False
813,348,wimi,Campus,,car-driver,live_near_uni,False
814,349,prof,Campus,,bicycle,too_expensive,True
815,349,prof,Campus,,bicycle,transition_time,False
816,349,prof,Campus,,bicycle,travel_time,True
817,349,prof,Campus,,bicycle,reliability,False
818,349,prof,Campus,,bicycle,too_crowded,True
819,349,prof,Campus,,bicycle,other,False
820,349,prof,Campus,,bicycle,low_frequency,False
821,349,prof,Campus,,bicycle,no_station,False
822,349,prof,Campus,,bicycle,comfort,True
823,349,prof,Campus,,bicycle,unsafe,False
824,349,prof,Campus,,bicycle,live_near_uni,False
825,351,niwi,Campus,,bus,too_expensive,False
826,351,niwi,Campus,,bus,transition_time,False
827,351,niwi,Campus,,bus,travel_time,False
828,351,niwi,Campus,,bus,reliability,False
829,351,niwi,Campus,,bus,too_crowded,False
830,351,niwi,Campus,,bus,other,False
831,351,niwi,Campus,,bus,low_frequency,False
832,351,niwi,Campus,,bus,no_station,False
833,351,niwi,Campus,,bus,comfort,False
834,351,niwi,Campus,,bus,unsafe,False
835,351,niwi,Campus,,bus,live_near_uni,False
836,352,niwi,Campus,,car-driver,too_expensive,False
837,352,niwi,Campus,,car-driver,transition_time,False
838,352,niwi,Campus,,car-driver,travel_time,True
839,352,niwi,Campus,,car-driver,reliability,False
840,352,niwi,Campus,,car-driver,too_crowded,False
841,352,niwi,Campus,,car-driver,other,False
842,352,niwi,Campus,,car-driver,low_frequency,False
843,352,niwi,Campus,,car-driver,no_station,False
844,352,niwi,Campus,,car-driver,comfort,False
845,352,niwi,Campus,,car-driver,unsafe,False
846,352,niwi,Campus,,car-driver,live_near_uni,False
847,355,prof,Campus,,car-driver,too_expensive,False
848,355,prof,Campus,,car-driver,transition_time,True
849,355,prof,Campus,,car-driver,travel_time,False
850,355,prof,Campus,,car-driver,reliability,False
851,355,prof,Campus,,car-driver,too_crowded,False
852,355,prof,Campus,,car-driver,other,False
853,355,prof,Campus,,car-driver,low_frequency,True
854,355,prof,Campus,,car-driver,no_station,True
855,355,prof,Campus,,car-driver,comfort,False
856,355,prof,Campus,,car-driver,unsafe,False
857,355,prof,Campus,,car-driver,live_near_uni,False
858,356,other,Campus,,car-driver,too_expensive,True
859,356,other,Campus,,car-driver,transition_time,True
860,356,other,Campus,,car-driver,travel_time,True
861,356,other,Campus,,car-driver,reliability,False
862,356,other,Campus,,car-driver,too_crowded,True
863,356,other,Campus,,car-driver,other,False
864,356,other,Campus,,car-driver,low_frequency,False
865,356,other,Campus,,car-driver,no_station,True
866,356,other,Campus,,car-driver,comfort,True
867,356,other,Campus,,car-driver,unsafe,False
868,356,other,Campus,,car-driver,live_near_uni,True
869,357,niwi,Campus,,car-driver,too_expensive,False
870,357,niwi,Campus,,car-driver,transition_time,False
871,357,niwi,Campus,,car-driver,travel_time,False
872,357,niwi,Campus,,car-driver,reliability,True
873,357,niwi,Campus,,car-driver,too_crowded,True
874,357,niwi,Campus,,car-driver,other,True
875,357,niwi,Campus,,car-driver,low_frequency,True
876,357,niwi,Campus,,car-driver,no_station,False
877,357,niwi,Campus,,car-driver,comfort,False
878,357,niwi,Campus,,car-driver,unsafe,False
879,357,niwi,Campus,,car-driver,live_near_uni,False
880,358,niwi,Universitätsklinikum,,car-driver,too_expensive,False
881,358,niwi,Universitätsklinikum,,car-driver,transition_time,True
882,358,niwi,Universitätsklinikum,,car-driver,travel_time,True
883,358,niwi,Universitätsklinikum,,car-driver,reliability,False
884,358,niwi,Universitätsklinikum,,car-driver,too_crowded,False
885,358,niwi,Universitätsklinikum,,car-driver,other,False
886,358,niwi,Universitätsklinikum,,car-driver,low_frequency,False
887,358,niwi,Universitätsklinikum,,car-driver,no_station,False
888,358,niwi,Universitätsklinikum,,car-driver,comfort,False
889,358,niwi,Universitätsklinikum,,car-driver,unsafe,False
890,358,niwi,Universitätsklinikum,,car-driver,live_near_uni,False
891,359,niwi,Campus,,bicycle,too_expensive,False
892,359,niwi,Campus,,bicycle,transition_time,False
893,359,niwi,Campus,,bicycle,travel_time,False
894,359,niwi,Campus,,bicycle,reliability,False
895,359,niwi,Campus,,bicycle,too_crowded,False
896,359,niwi,Campus,,bicycle,other,False
897,359,niwi,Campus,,bicycle,low_frequency,False
898,359,niwi,Campus,,bicycle,no_station,False
899,359,niwi,Campus,,bicycle,comfort,False
900,359,niwi,Campus,,bicycle,unsafe,False
901,359,niwi,Campus,,bicycle,live_near_uni,True
902,361,wimi,Campus,,car-driver,too_expensive,True
903,361,wimi,Campus,,car-driver,transition_time,False
904,361,wimi,Campus,,car-driver,travel_time,True
905,361,wimi,Campus,,car-driver,reliability,False
906,361,wimi,Campus,,car-driver,too_crowded,False
907,361,wimi,Campus,,car-driver,other,False
908,361,wimi,Campus,,car-driver,low_frequency,False
909,361,wimi,Campus,,car-driver,no_station,False
910,361,wimi,Campus,,car-driver,comfort,False
911,361,wimi,Campus,,car-driver,unsafe,False
912,361,wimi,Campus,,car-driver,live_near_uni,False
913,362,student,Campus,,bus,too_expensive,False
914,362,student,Campus,,bus,transition_time,False
915,362,student,Campus,,bus,travel_time,False
