,participant_id,status,main_vehicle,topic,response
3651,2594,student,car-driver,future,-2
3652,2596,niwi,,present,1
3653,2596,niwi,,future,no_answer
3654,2597,wimi,train-far,present,2
3655,2597,wimi,train-far,future,no_opinion
3656,2598,student,,present,2
3657,2598,student,,future,-2
3658,2599,wimi,car-driver,present,-1
3659,2599,wimi,car-driver,future,0
3660,2600,niwi,ebike,present,0
3661,2600,niwi,ebike,future,0
3662,2601,student,bicycle,present,0
3663,2601,student,bicycle,future,0
3664,2602,wimi,car-driver,present,-1
3665,2602,wimi,car-driver,future,0
3666,2604,student,,present,1
3667,2604,student,,future,1
3668,2605,wimi,car-driver,present,2
3669,2605,wimi,car-driver,future,-2
3670,2606,niwi,car-driver,present,-2
3671,2606,niwi,car-driver,future,-2
3672,2607,niwi,bus,present,2
3673,2607,niwi,bus,future,no_opinion
3674,2608,niwi,car-driver,present,-2
3675,2608,niwi,car-driver,future,1
3676,2609,niwi,car-driver,present,no_answer
3677,2609,niwi,car-driver,future,no_answer
3678,2610,niwi,bicycle,present,2
3679,2610,niwi,bicycle,future,-2
3680,2612,wimi,bus,present,0
3681,2612,wimi,bus,future,1
3682,2614,student,bus,present,1
3683,2614,student,bus,future,0
3684,2618,niwi,car-driver,present,1
3685,2618,niwi,car-driver,future,0
3686,2619,niwi,train-short,present,2
3687,2619,niwi,train-short,future,no_answer
3688,2620,student,train-short,present,2
3689,2620,student,train-short,future,0
3690,2621,student,motorbike,present,0
3691,2621,student,motorbike,future,0
3692,2623,student,car-driver,present,-2
3693,2623,student,car-driver,future,1
3694,2624,student,train-short,present,no_answer
3695,2624,student,train-short,future,no_answer
3696,2625,student,bus,present,2
3697,2625,student,bus,future,no_opinion
3698,2626,other,car-driver,present,2
3699,2626,other,car-driver,future,-2
3700,2627,student,,present,2
3701,2627,student,,future,-2
3702,2628,student,bus,present,2
3703,2628,student,bus,future,0
3704,2629,wimi,bus,present,2
3705,2629,wimi,bus,future,1
3706,2630,student,motorbike,present,0
3707,2630,student,motorbike,future,0
3708,2631,student,train-short,present,2
3709,2631,student,train-short,future,no_opinion
3710,2633,wimi,car-driver,present,0
3711,2633,wimi,car-driver,future,0
3712,2634,wimi,bicycle,present,2
3713,2634,wimi,bicycle,future,-1
3714,2635,wimi,train-short,present,2
3715,2635,wimi,train-short,future,-2
3716,2636,wimi,bus,present,2
3717,2636,wimi,bus,future,-2
3718,2637,student,bus,present,2
3719,2637,student,bus,future,-1
3720,2638,wimi,train-short,present,2
3721,2638,wimi,train-short,future,-1
3722,2639,student,bus,present,1
3723,2639,student,bus,future,2
3724,2640,niwi,car-driver,present,no_opinion
3725,2640,niwi,car-driver,future,no_opinion
3726,2641,prof,bicycle,present,2
3727,2641,prof,bicycle,future,no_answer
3728,2642,student,train-far,present,1
3729,2642,student,train-far,future,-1
3730,2643,student,bus,present,1
3731,2643,student,bus,future,no_opinion
3732,2644,student,train-short,present,1
3733,2644,student,train-short,future,0
3734,2645,wimi,bicycle,present,2
3735,2645,wimi,bicycle,future,0
3736,2647,student,bus,present,2
3737,2647,student,bus,future,no_opinion
3738,2648,student,,present,2
3739,2648,student,,future,no_opinion
3740,2649,student,train-short,present,1
3741,2649,student,train-short,future,-1
3742,2650,student,bus,present,-1
3743,2650,student,bus,future,1
3744,2651,student,train-short,present,1
3745,2651,student,train-short,future,0
3746,2652,student,bus,present,1
3747,2652,student,bus,future,0
3748,2653,niwi,walk,present,2
3749,2653,niwi,walk,future,no_opinion
3750,2654,student,car-driver,present,-2
3751,2654,student,car-driver,future,1
3752,2655,niwi,car-driver,present,no_opinion
3753,2655,niwi,car-driver,future,no_opinion
3754,2657,student,train-short,present,1
3755,2657,student,train-short,future,-1
3756,2659,student,bicycle,present,2
3757,2659,student,bicycle,future,no_opinion
3758,2661,niwi,train-short,present,2
3759,2661,niwi,train-short,future,no_opinion
3760,2662,niwi,bicycle,present,2
3761,2662,niwi,bicycle,future,no_answer
3762,2665,student,walk,present,2
3763,2665,student,walk,future,0
3764,2666,student,car-driver,present,-2
3765,2666,student,car-driver,future,2
3766,2667,student,bus,present,2
3767,2667,student,bus,future,no_opinion
3768,2669,student,,present,2
3769,2669,student,,future,-2
3770,2670,student,car-driver,present,2
3771,2670,student,car-driver,future,-2
3772,2671,niwi,car-driver,present,no_opinion
3773,2671,niwi,car-driver,future,no_opinion
3774,2672,student,car-passenger,present,0
3775,2672,student,car-passenger,future,0
3776,2673,student,bus,present,1
3777,2673,student,bus,future,0
3778,2674,niwi,car-driver,present,no_answer
3779,2674,niwi,car-driver,future,no_answer
3780,2675,student,bus,present,1
3781,2675,student,bus,future,0
3782,2676,niwi,train-short,present,2
3783,2676,niwi,train-short,future,0
3784,2678,student,bicycle,present,1
3785,2678,student,bicycle,future,0
3786,2680,niwi,,present,2
3787,2680,niwi,,future,no_answer
3788,2681,niwi,bus,present,1
3789,2681,niwi,bus,future,1
3790,2683,wimi,walk,present,2
3791,2683,wimi,walk,future,1
3792,2684,niwi,car-driver,present,-1
3793,2684,niwi,car-driver,future,1
3794,2685,student,bicycle,present,no_opinion
3795,2685,student,bicycle,future,no_opinion
3796,2686,student,bicycle,present,2
3797,2686,student,bicycle,future,-1
3798,2687,niwi,bicycle,present,2
3799,2687,niwi,bicycle,future,-2
3800,2688,student,bus,present,2
3801,2688,student,bus,future,0
3802,2689,student,train-short,present,0
3803,2689,student,train-short,future,-1
3804,2690,student,bus,present,1
3805,2690,student,bus,future,0
3806,2691,student,train-short,present,2
3807,2691,student,train-short,future,no_answer
3808,2692,student,train-far,present,2
3809,2692,student,train-far,future,-1
3810,2693,student,bus,present,2
3811,2693,student,bus,future,no_opinion
3812,2694,wimi,bus,present,1
3813,2694,wimi,bus,future,0
3814,2695,student,bus,present,2
3815,2695,student,bus,future,-2
3816,2696,student,bus,present,2
3817,2696,student,bus,future,-1
3818,2697,wimi,bus,present,1
3819,2697,wimi,bus,future,-1
3820,2698,student,train-short,present,1
3821,2698,student,train-short,future,1
3822,2700,student,car-driver,present,-1
3823,2700,student,car-driver,future,-2
3824,2701,wimi,ebike,present,2
3825,2701,wimi,ebike,future,-2
3826,2702,student,bus,present,1
3827,2702,student,bus,future,0
3828,2703,prof,car-driver,present,2
3829,2703,prof,car-driver,future,-1
3830,2704,student,bus,present,1
3831,2704,student,bus,future,1
3832,2705,student,bus,present,2
3833,2705,student,bus,future,2
3834,2706,niwi,,present,2
3835,2706,niwi,,future,0
3836,2707,other,car-driver,present,0
3837,2707,other,car-driver,future,2
3838,2709,student,bus,present,1
3839,2709,student,bus,future,0
3840,2710,student,bicycle,present,2
3841,2710,student,bicycle,future,-2
3842,2711,wimi,,present,2
3843,2711,wimi,,future,no_answer
3844,2712,student,,present,2
3845,2712,student,,future,-2
3846,2713,student,train-short,present,2
3847,2713,student,train-short,future,no_opinion
3848,2714,niwi,car-driver,present,1
3849,2714,niwi,car-driver,future,-2
3850,2715,student,car-passenger,present,1
3851,2715,student,car-passenger,future,0
3852,2716,student,car-driver,present,-1
3853,2716,student,car-driver,future,0
3854,2717,student,,present,1
3855,2717,student,,future,-1
3856,2718,student,car-driver,present,-1
3857,2718,student,car-driver,future,-2
3858,2720,niwi,car-driver,present,1
3859,2720,niwi,car-driver,future,-1
3860,2721,wimi,bus,present,-1
3861,2721,wimi,bus,future,-1
3862,2722,student,bus,present,1
3863,2722,student,bus,future,1
3864,2723,niwi,motorbike,present,2
3865,2723,niwi,motorbike,future,-2
3866,2725,student,,present,0
3867,2725,student,,future,0
3868,2726,student,bus,present,2
3869,2726,student,bus,future,no_opinion
3870,2727,niwi,train-short,present,2
3871,2727,niwi,train-short,future,no_answer
3872,2728,wimi,bus,present,0
3873,2728,wimi,bus,future,1
3874,2729,student,walk,present,1
3875,2729,student,walk,future,no_opinion
3876,2730,student,bus,present,-1
3877,2730,student,bus,future,2
3878,2731,prof,car-driver,present,1
3879,2731,prof,car-driver,future,2
3880,2732,student,train-short,present,2
3881,2732,student,train-short,future,no_answer
3882,2735,student,bus,present,1
3883,2735,student,bus,future,-1
3884,2736,student,,present,1
3885,2736,student,,future,1
3886,2737,student,car-driver,present,-2
3887,2737,student,car-driver,future,-1
3888,2738,student,car-driver,present,1
3889,2738,student,car-driver,future,1
3890,2739,student,car-passenger,present,2
3891,2739,student,car-passenger,future,1
3892,2740,student,bus,present,2
3893,2740,student,bus,future,-1
3894,2742,student,bus,present,1
3895,2742,student,bus,future,-1
3896,2745,niwi,train-short,present,2
3897,2745,niwi,train-short,future,-1
3898,2746,student,bus,present,1
3899,2746,student,bus,future,1
3900,2748,student,bicycle,present,1
3901,2748,student,bicycle,future,no_opinion
3902,2749,student,car-driver,present,1
3903,2749,student,car-driver,future,-1
3904,2751,wimi,bus,present,2
3905,2751,wimi,bus,future,0
3906,2752,student,train-short,present,0
3907,2752,student,train-short,future,-2
3908,2753,student,bus,present,1
3909,2753,student,bus,future,2
3910,2754,student,bicycle,present,2
3911,2754,student,bicycle,future,0
3912,2755,student,train-short,present,2
3913,2755,student,train-short,future,-2
3914,2756,student,bus,present,1
3915,2756,student,bus,future,0
3916,2757,student,bus,present,1
3917,2757,student,bus,future,0
3918,2759,student,bus,present,2
3919,2759,student,bus,future,-1
3920,2760,student,train-short,present,2
3921,2760,student,train-short,future,no_answer
3922,2761,student,train-short,present,1
3923,2761,student,train-short,future,0
3924,2762,student,car-driver,present,-1
3925,2762,student,car-driver,future,1
3926,2763,student,car-driver,present,1
3927,2763,student,car-driver,future,1
3928,2764,student,car-passenger,present,1
3929,2764,student,car-passenger,future,0
3930,2765,student,bus,present,2
3931,2765,student,bus,future,-2
3932,2766,niwi,car-driver,present,-1
3933,2766,niwi,car-driver,future,-1
3934,2767,student,bus,present,2
3935,2767,student,bus,future,0
3936,2768,student,bus,present,1
3937,2768,student,bus,future,1
3938,2771,student,bus,present,1
3939,2771,student,bus,future,no_opinion
3940,2772,student,car-driver,present,-1
3941,2772,student,car-driver,future,-1
3942,2773,niwi,walk,present,2
3943,2773,niwi,walk,future,no_answer
3944,2774,student,bus,present,0
3945,2774,student,bus,future,0
3946,2775,student,bus,present,2
3947,2775,student,bus,future,0
3948,2776,wimi,bus,present,2
3949,2776,wimi,bus,future,-1
3950,2778,student,walk,present,2
3951,2778,student,walk,future,no_opinion
3952,2779,student,car-driver,present,-1
3953,2779,student,car-driver,future,1
3954,2780,student,car-passenger,present,0
3955,2780,student,car-passenger,future,0
3956,2782,student,car-driver,present,0
3957,2782,student,car-driver,future,1
3958,2783,student,car-driver,present,2
3959,2783,student,car-driver,future,-1
3960,2784,niwi,car-passenger,present,no_opinion
3961,2784,niwi,car-passenger,future,no_opinion
3962,2785,student,car-driver,present,0
3963,2785,student,car-driver,future,-1
3964,2786,student,walk,present,1
3965,2786,student,walk,future,2
3966,2787,niwi,car-driver,present,2
3967,2787,niwi,car-driver,future,-1
3968,2788,student,train-short,present,2
3969,2788,student,train-short,future,0
3970,2789,niwi,car-driver,present,no_opinion
3971,2789,niwi,car-driver,future,-2
3972,2790,niwi,car-passenger,present,-1
3973,2790,niwi,car-passenger,future,-1
3974,2791,wimi,train-far,present,2
3975,2791,wimi,train-far,future,-1
3976,2792,niwi,car-driver,present,1
3977,2792,niwi,car-driver,future,1
3978,2793,other,train-short,present,1
3979,2793,other,train-short,future,no_answer
3980,2794,student,car-driver,present,-1
3981,2794,student,car-driver,future,0
3982,2795,niwi,bicycle,present,2
3983,2795,niwi,bicycle,future,-1
3984,2797,niwi,car-driver,present,1
3985,2797,niwi,car-driver,future,-1
3986,2798,niwi,car-driver,present,1
3987,2798,niwi,car-driver,future,-2
3988,2799,niwi,,present,-1
3989,2799,niwi,,future,-1
3990,2800,student,train-short,present,1
3991,2800,student,train-short,future,-1
3992,2801,wimi,bus,present,2
3993,2801,wimi,bus,future,-1
3994,2803,wimi,bus,present,1
3995,2803,wimi,bus,future,-1
3996,2805,niwi,car-driver,present,no_opinion
3997,2805,niwi,car-driver,future,-2
3998,2807,niwi,car-driver,present,-1
3999,2807,niwi,car-driver,future,-1
4000,2808,student,car-passenger,present,no_answer
4001,2808,student,car-passenger,future,2
4002,2809,student,car-passenger,present,0
4003,2809,student,car-passenger,future,1
4004,2810,student,bus,present,1
4005,2810,student,bus,future,-1
4006,2811,niwi,car-driver,present,0
4007,2811,niwi,car-driver,future,0
4008,2812,other,car-driver,present,0
4009,2812,other,car-driver,future,1
4010,2813,student,bus,present,1
4011,2813,student,bus,future,-1
4012,2815,student,bus,present,1
4013,2815,student,bus,future,0
4014,2816,student,walk,present,1
4015,2816,student,walk,future,1
4016,2817,student,,present,2
4017,2817,student,,future,0
4018,2820,student,car-driver,present,0
4019,2820,student,car-driver,future,-1
4020,2821,niwi,car-driver,present,1
4021,2821,niwi,car-driver,future,1
4022,2822,niwi,bicycle,present,2
4023,2822,niwi,bicycle,future,2
4024,2823,student,bus,present,2
4025,2823,student,bus,future,-1
4026,2824,student,,present,1
4027,2824,student,,future,no_opinion
4028,2825,wimi,car-driver,present,0
4029,2825,wimi,car-driver,future,1
4030,2826,niwi,car-driver,present,-2
4031,2826,niwi,car-driver,future,1
4032,2827,wimi,bus,present,no_answer
4033,2827,wimi,bus,future,2
4034,2828,other,,present,2
4035,2828,other,,future,-2
4036,2829,niwi,car-driver,present,1
4037,2829,niwi,car-driver,future,0
4038,2830,student,bus,present,1
4039,2830,student,bus,future,-1
4040,2831,niwi,car-driver,present,0
4041,2831,niwi,car-driver,future,-2
4042,2833,other,car-driver,present,1
4043,2833,other,car-driver,future,0
4044,2834,student,car-driver,present,-1
4045,2834,student,car-driver,future,-1
4046,2835,student,bus,present,1
4047,2835,student,bus,future,-1
4048,2836,niwi,car-driver,present,1
4049,2836,niwi,car-driver,future,-1
4050,2837,student,bus,present,-1
4051,2837,student,bus,future,0
4052,2839,niwi,car-driver,present,1
4053,2839,niwi,car-driver,future,-1
4054,2840,student,bus,present,1
4055,2840,student,bus,future,-1
4056,2841,student,bus,present,1
4057,2841,student,bus,future,-1
4058,2842,student,train-short,present,1
4059,2842,student,train-short,future,0
4060,2844,student,bus,present,1
4061,2844,student,bus,future,-2
4062,2845,prof,bicycle,present,1
4063,2845,prof,bicycle,future,0
4064,2846,student,bus,present,2
4065,2846,student,bus,future,no_opinion
4066,2847,student,bus,present,2
4067,2847,student,bus,future,2
4068,2849,student,walk,present,2
4069,2849,student,walk,future,-2
4070,2851,student,car-driver,present,-1
4071,2851,student,car-driver,future,1
4072,2852,student,bus,present,1
4073,2852,student,bus,future,-1
4074,2854,student,bus,present,1
4075,2854,student,bus,future,1
4076,2855,other,bus,present,1
4077,2855,other,bus,future,no_opinion
4078,2857,student,car-driver,present,2
4079,2857,student,car-driver,future,-1
4080,2859,student,car-driver,present,0
4081,2859,student,car-driver,future,-2
4082,2861,wimi,,present,2
4083,2861,wimi,,future,no_opinion
4084,2862,student,car-driver,present,no_opinion
4085,2862,student,car-driver,future,-2
4086,2863,niwi,car-driver,present,-1
4087,2863,niwi,car-driver,future,-1
4088,2864,student,bus,present,1
4089,2864,student,bus,future,0
4090,2865,student,bus,present,1
4091,2865,student,bus,future,0
4092,2866,student,car-driver,present,1
4093,2866,student,car-driver,future,1
4094,2867,student,bus,present,1
4095,2867,student,bus,future,-2
4096,2868,student,bicycle,present,2
4097,2868,student,bicycle,future,0
4098,2869,other,bus,present,1
4099,2869,other,bus,future,2
4100,2870,wimi,car-driver,present,-1
4101,2870,wimi,car-driver,future,-1
4102,2872,student,bus,present,2
4103,2872,student,bus,future,0
4104,2874,student,car-driver,present,2
4105,2874,student,car-driver,future,0
4106,2875,student,car-driver,present,-1
4107,2875,student,car-driver,future,-1
4108,2876,wimi,bicycle,present,2
4109,2876,wimi,bicycle,future,-2
4110,2878,student,bus,present,2
